gvkey,datadate,fyear,tic,act,ch,ebit,lct
133768,2012/12/31,2012,MET,,15738.0000,5329.0000,
133768,2013/12/31,2013,MET,,7585.0000,5557.0000,
133768,2014/12/31,2014,MET,,10808.0000,11053.0000,
133768,2015/12/31,2015,MET,,12752.0000,8727.0000,
133768,2016/12/31,2016,MET,,17877.0000,1078.0000,
133768,2017/12/31,2017,MET,,12701.0000,4981.0000,
133768,2018/12/31,2018,MET,,15821.0000,7814.0000,
135990,1998/12/31,1998,NRG,91.9580,6.3810,-24.6940,50.5500
135990,1999/12/31,1999,NRG,323.9700,31.4830,42.0200,524.3550
135990,2000/12/31,2000,NRG,672.6580,95.2430,433.7090,562.9900
135990,2001/12/31,2001,NRG,1187.3570,186.1070,504.7900,1950.6040
135990,2002/12/31,2002,NRG,1486.2440,385.0550,195.2730,9796.8350
135990,2003/12/31,2003,NRG,2113.8390,551.2230,71.9280,2026.1810
135990,2004/12/31,2004,NRG,2118.2880,1110.0450,446.5530,1087.9410
135990,2005/12/31,2005,NRG,2197.0000,506.0000,250.0000,1356.0000
135990,2006/12/31,2006,NRG,3083.0000,795.0000,1438.0000,2032.0000
135990,2007/12/31,2007,NRG,3562.0000,1132.0000,1543.0000,2277.0000
135990,2008/12/31,2008,NRG,8492.0000,1494.0000,2273.0000,6581.0000
135990,2009/12/31,2009,NRG,6208.0000,2304.0000,2244.0000,3762.0000
135990,2010/12/31,2010,NRG,7137.0000,2951.0000,1285.0000,4220.0000
135990,2011/12/31,2011,NRG,7597.0000,1105.0000,795.0000,5671.0000
135990,2012/12/31,2012,NRG,7956.0000,2087.0000,514.0000,4677.0000
135990,2013/12/31,2013,NRG,7596.0000,2254.0000,930.0000,4204.0000
135990,2014/12/31,2014,NRG,8582.0000,2116.0000,1336.0000,4859.0000
135990,2015/12/31,2015,NRG,7391.0000,1518.0000,-2493.0000,4375.0000
135990,2016/12/31,2016,NRG,6395.0000,1973.0000,901.0000,4382.0000
135990,2017/12/31,2017,NRG,4415.0000,991.0000,1257.0000,3317.0000
135990,2018/12/31,2018,NRG,3600.0000,563.0000,1101.0000,2398.0000
136725,1998/12/31,1998,ISRG,24.9500,10.1690,-30.7730,5.1330
136725,1999/12/31,1999,ISRG,31.7460,4.1060,-19.5490,9.7230
136725,2000/12/31,2000,ISRG,103.6660,22.6570,-22.2770,19.8300
136725,2001/12/31,2001,ISRG,89.2190,10.4870,-20.3830,21.2970
136725,2002/12/31,2002,ISRG,78.6250,17.6070,-20.2190,26.0630
136725,2003/12/31,2003,ISRG,151.9480,11.3350,-4.7800,34.1940
136725,2004/12/31,2004,ISRG,176.6840,5.7710,21.9330,38.3850
136725,2005/12/31,2005,ISRG,208.6550,5.5080,68.7720,57.9870
136725,2006/12/31,2006,ISRG,374.4510,34.3900,107.3550,80.6670
136725,2007/12/31,2007,ISRG,609.5910,122.8250,206.7420,131.7700
136725,2008/12/31,2008,ISRG,703.8900,194.6230,310.8350,164.5160
136725,2009/12/31,2009,ISRG,846.6280,221.4370,377.4390,202.7680
136725,2010/12/31,2010,ISRG,1275.8000,279.8000,555.2000,273.8000
136725,2011/12/31,2011,ISRG,1466.3000,465.8000,694.8000,320.6000
136725,2012/12/31,2012,ISRG,1892.8000,553.7000,878.1000,401.6000
136725,2013/12/31,2013,ISRG,1932.4000,782.1000,852.5000,380.9000
136725,2014/12/31,2014,ISRG,1847.0000,600.3000,627.2000,501.2000
136725,2015/12/31,2015,ISRG,2195.5000,714.6000,753.8000,491.9000
136725,2016/12/31,2016,ISRG,3250.4000,1036.6000,953.5000,596.5000
136725,2017/12/31,2017,ISRG,2810.9000,648.2000,1079.9000,704.1000
136725,2018/12/31,2018,ISRG,4333.2000,857.9000,1269.8000,820.6000
138205,1998/12/31,1998,ILMN,8.4080,8.2340,,0.1770
138205,1999/12/31,1999,ILMN,33.4930,21.1640,-5.9190,0.6130
138205,2000/12/31,2000,ILMN,129.0670,116.1020,-23.2350,2.8060
138205,2001/12/31,2001,ILMN,96.2600,4.1650,-30.3190,4.8080
138205,2002/12/31,2002,ILMN,72.8190,2.0370,-33.8030,14.2970
138205,2003/12/31,2003,ILMN,40.4180,12.4650,-25.8660,8.1890
138205,2004/12/31,2004,ILMN,83.6910,54.7890,-9.7140,19.0480
138205,2005/12/31,2005,ILMN,79.7100,50.8220,-5.6470,21.7180
138205,2006/12/31,2006,ILMN,193.7260,38.3860,37.8120,33.7760
138205,2007/12/31,2007,ILMN,562.7550,174.9410,56.7350,165.7150
138205,2008/12/31,2008,ILMN,864.9370,327.0240,109.1860,509.5580
138205,2009/12/31,2009,ILMN,981.5900,144.6330,136.9220,441.2360
138205,2010/12/31,2010,ILMN,1258.3980,248.9470,203.1390,534.5170
138205,2011/12/31,2011,ILMN,1544.6190,302.9780,250.3420,237.5800
138205,2012/12/31,2012,ILMN,1787.0480,433.9810,280.9710,304.5710
138205,2013/12/31,2013,ILMN,1617.5350,711.6370,311.7180,322.0630
138205,2014/12/31,2014,ILMN,1889.6030,636.1540,485.5590,722.1580
138205,2015/12/31,2015,ILMN,2096.8230,768.7700,624.0400,610.4940
138205,2016/12/31,2016,ILMN,2318.0910,734.5160,580.8610,704.6650
138205,2017/12/31,2017,ILMN,2980.0000,1225.0000,632.0000,746.0000
138205,2018/12/31,2018,ILMN,4490.0000,1144.0000,891.0000,1804.0000
138743,1999/12/31,1999,EQIX,249.8590,203.1650,-19.7830,20.6810
138743,2000/12/31,2000,EQIX,237.9760,174.7730,-107.1090,111.2990
138743,2001/12/31,2001,EQIX,103.2180,58.8310,-106.6960,63.3290
138743,2002/12/31,2002,EQIX,63.4950,41.2160,-72.7910,46.1710
138743,2003/12/31,2003,EQIX,86.2880,60.4280,-63.9550,38.5260
138743,2004/12/31,2004,EQIX,107.0820,25.9380,-24.1870,32.2380
138743,2005/12/31,2005,EQIX,191.7120,119.2670,-2.9590,91.4230
138743,2006/12/31,2006,EQIX,166.2610,82.5630,-6.2060,78.3530
138743,2007/12/31,2007,EQIX,426.7610,290.6330,9.1840,191.4620
138743,2008/12/31,2008,EQIX,379.5110,220.2070,76.5440,289.9930
138743,2009/12/31,2009,EQIX,727.8870,346.0560,180.1810,315.4590
138743,2010/12/31,2010,EQIX,778.0480,442.8410,213.7820,318.1150
138743,2011/12/31,2011,EQIX,1235.7570,278.8230,314.1780,725.2540
138743,2012/12/31,2012,EQIX,639.7510,252.2130,419.4360,539.2890
138743,2013/12/31,2013,EQIX,888.6600,261.8940,466.9500,546.5040
138743,2014/12/31,2014,EQIX,1490.9430,610.9170,511.7720,643.7570
138743,2015/12/31,2015,EQIX,3259.2800,2228.8380,609.0650,1656.3540
138743,2016/12/31,2016,EQIX,1467.5260,748.4760,657.8160,1028.6950
138743,2017/12/31,2017,EQIX,2249.1280,1412.5170,847.6490,1242.7340
138743,2018/12/31,2018,EQIX,1515.6820,606.1660,1005.7830,1515.0710
139665,1998/12/31,1998,MCO,182.5000,4.0000,225.5000,349.8000
139665,1999/12/31,1999,MCO,172.7000,3.4000,270.4000,375.5000
139665,2000/12/31,2000,MCO,277.6000,119.1000,288.5000,253.1000
139665,2001/12/31,2001,MCO,371.2000,163.2000,406.9000,359.3000
139665,2002/12/31,2002,MCO,272.3000,39.9000,541.0000,462.0000
139665,2003/12/31,2003,MCO,569.0000,269.1000,663.1000,432.1000
139665,2004/12/31,2004,MCO,1022.6000,606.1000,786.4000,837.2000
139665,2005/12/31,2005,MCO,1051.8000,486.0000,949.0000,578.9000
139665,2006/12/31,2006,MCO,1001.9000,408.1000,1098.9000,700.0000
139665,2007/12/31,2007,MCO,989.1000,426.3000,1181.0000,1349.2000
139665,2008/12/31,2008,MCO,809.1000,245.9000,771.3000,1393.1000
139665,2009/12/31,2009,MCO,1012.9000,473.9000,705.0000,1236.0000
139665,2010/12/31,2010,MCO,1343.0000,659.6000,772.9000,933.8000
139665,2011/12/31,2011,MCO,1424.4000,760.0000,889.1000,1134.0000
139665,2012/12/31,2012,MCO,2525.7000,1755.4000,1089.7000,1164.9000
139665,2013/12/31,2013,MCO,2968.8000,1919.5000,1242.5000,1141.3000
139665,2014/12/31,2014,MCO,2686.4000,1219.5000,1444.4000,1199.7000
139665,2015/12/31,2015,MCO,3243.1000,1757.4000,1473.4000,1218.5000
139665,2016/12/31,2016,MCO,3253.1000,2051.5000,1514.8000,2428.2000
139665,2017/12/31,2017,MCO,2580.6000,1071.5000,1831.6000,2063.3000
139665,2018/12/31,2018,MCO,3386.9000,1685.0000,1925.2000,2098.5000
140541,1999/06/30,1999,TPR,126.6200,0.1480,26.5830,74.9350
140541,2000/06/30,2000,TPR,133.6880,0.1620,56.0170,79.5990
140541,2001/06/30,2001,TPR,151.5670,3.6910,106.2570,104.4480
140541,2002/06/30,2002,TPR,287.5880,93.9620,137.0080,159.4280
140541,2003/06/30,2003,TPR,448.5380,229.1760,242.2780,161.4610
140541,2004/06/30,2004,TPR,705.6160,262.7200,441.8080,181.9380
140541,2005/06/30,2005,TPR,709.3600,154.5660,619.1660,265.7800
140541,2006/06/30,2006,TPR,974.4820,143.3880,762.5790,341.8240
140541,2007/06/30,2007,TPR,1740.1960,556.9560,993.3970,407.9960
140541,2008/06/30,2008,TPR,1385.7090,698.9050,1179.2290,450.9410
140541,2009/06/30,2009,TPR,1396.4090,800.3620,1000.2780,459.6520
140541,2010/06/30,2010,TPR,1302.6410,596.4700,1150.1710,529.0360
140541,2011/06/30,2011,TPR,1452.3880,699.7820,1330.6020,593.0170
140541,2012/06/30,2012,TPR,1804.5280,917.2150,1551.1980,718.1600
140541,2013/06/30,2013,TPR,2070.9470,1062.7850,1577.7430,722.5100
140541,2014/06/30,2014,TPR,1855.2170,591.9230,1254.2640,813.1180
140541,2015/06/30,2015,TPR,2506.5000,1291.8000,788.5000,834.7000
140541,2016/06/30,2016,TPR,2172.9000,859.0000,776.6000,826.7000
140541,2017/06/30,2017,TPR,3953.3000,2672.9000,812.6000,753.8000
140541,2018/06/30,2018,TPR,2432.6000,1243.4000,991.9000,938.2000
141384,1998/12/31,1998,ALGN,7.2080,2.4710,-3.9510,0.3930
141384,1999/12/31,1999,ALGN,13.7740,6.8320,-14.7050,3.7470
141384,2000/12/31,2000,ALGN,41.3620,2.8280,-81.1150,23.0890
141384,2001/12/31,2001,ALGN,81.5830,50.5500,-98.4450,17.8360
141384,2002/12/31,2002,ALGN,65.8320,35.5520,-67.6350,24.6720
141384,2003/12/31,2003,ALGN,77.1140,44.9390,-17.3360,37.3770
141384,2004/12/31,2004,ALGN,106.8340,69.6590,9.7650,44.9480
141384,2005/12/31,2005,ALGN,111.5860,74.2190,2.4460,48.6080
141384,2006/12/31,2006,ALGN,108.0890,55.1130,-23.1930,67.7830
141384,2007/12/31,2007,ALGN,184.5170,89.1190,32.0590,61.4590
141384,2008/12/31,2008,ALGN,177.9070,87.1000,23.4450,60.5720
141384,2009/12/31,2009,ALGN,261.2990,166.4870,41.6450,81.2430
141384,2010/12/31,2010,ALGN,388.6110,294.6640,84.3190,92.9740
141384,2011/12/31,2011,ALGN,384.8160,240.6750,100.3900,148.1170
141384,2012/12/31,2012,ALGN,485.7930,306.3860,124.2340,155.7710
141384,2013/12/31,2013,ALGN,544.6760,242.9530,161.2250,175.3380
141384,2014/12/31,2014,ALGN,657.1600,199.8710,193.5760,201.8110
141384,2015/12/31,2015,ALGN,732.0100,167.7140,181.8340,271.6720
141384,2016/12/31,2016,ALGN,952.9780,389.2750,248.9210,354.3350
141384,2017/12/31,2017,ALGN,1157.0030,449.5110,353.6110,497.8160
141384,2018/12/31,2018,ALGN,1302.4790,636.8990,466.5640,692.0730
141459,1999/12/31,1999,GRMN,197.9820,104.0790,82.5300,32.2410
141459,2000/12/31,2000,GRMN,388.0210,251.7310,129.2930,42.0410
141459,2001/12/31,2001,GRMN,352.7350,192.8420,131.2860,49.0280
141459,2002/12/31,2002,GRMN,465.2260,216.7680,177.4400,73.4050
141459,2003/12/31,2003,GRMN,539.9280,274.3290,227.0000,104.4340
141459,2004/12/31,2004,GRMN,636.9710,249.9090,270.6680,176.2670
141459,2005/12/31,2005,GRMN,801.1670,334.3520,338.1700,195.4850
141459,2006/12/31,2006,GRMN,1169.0840,337.3210,554.5590,337.6820
141459,2007/12/31,2007,GRMN,2332.7750,707.6890,907.3510,801.8830
141459,2008/12/31,2008,GRMN,1984.4250,696.3350,862.0170,479.1760
141459,2009/12/31,2009,GRMN,2393.8710,1091.5810,786.0100,683.6680
141459,2010/12/31,2010,GRMN,2498.7550,1260.9360,636.6760,669.0370
141459,2011/12/31,2011,GRMN,2556.2840,1287.1600,557.6900,858.2790
141459,2012/12/31,2012,GRMN,2536.1200,1231.1800,596.1600,909.0260
141459,2013/12/31,2013,GRMN,2595.6360,1179.1490,574.0320,905.3040
141459,2014/12/31,2014,GRMN,2510.9760,1196.2680,690.6260,1033.2610
141459,2015/12/31,2015,GRMN,2211.0870,833.0700,549.5810,865.9980
141459,2016/12/31,2016,GRMN,2263.0160,846.8830,623.9090,782.7350
141459,2017/12/31,2017,GRMN,2363.9250,891.4880,668.8600,828.6560
141459,2018/12/31,2018,GRMN,2665.3680,1201.7320,778.3430,921.3130
141913,1999/05/31,1998,GPN,50.6390,1.3560,76.6750,128.2290
141913,2000/05/31,1999,GPN,68.3460,2.7660,63.2120,124.6840
141913,2001/05/31,2000,GPN,136.4980,6.1030,60.9240,132.4840
141913,2002/05/31,2001,GPN,79.4570,19.1940,82.4110,97.0050
141913,2003/05/31,2002,GPN,128.2030,38.0100,94.5220,62.8610
141913,2004/05/31,2003,GPN,203.2040,34.4720,122.5490,286.0720
141913,2005/05/31,2004,GPN,189.9900,48.9790,163.8270,182.8030
141913,2006/05/31,2005,GPN,348.4060,218.4750,202.9660,149.6550
141913,2007/05/31,2006,GPN,444.4290,308.8720,221.1770,142.8770
141913,2008/05/31,2007,GPN,617.4100,456.0600,252.6760,217.7520
141913,2009/05/31,2008,GPN,595.1880,426.9350,309.0930,336.1770
141913,2010/05/31,2009,GPN,968.2640,769.9460,325.8620,672.4710
141913,2011/05/31,2010,GPN,1847.9750,1354.2850,347.7550,1444.3640
141913,2012/05/31,2011,GPN,1248.7390,781.2750,407.1090,837.2850
141913,2013/05/31,2012,GPN,1214.4920,680.4700,401.6970,704.1140
141913,2014/05/31,2013,GPN,1643.4440,581.8720,418.6490,1211.6180
141913,2015/05/31,2014,GPN,3302.2950,650.7390,467.0890,3015.9040
141913,2016/05/31,2015,GPN,2851.3130,1044.7280,474.1740,2430.7070
141913,2016/12/31,2016,GPN,3116.0060,1162.7790,430.8530,2851.9560
141913,2017/12/31,2017,GPN,4303.5790,1335.8550,653.4680,3815.5900
141913,2018/12/31,2018,GPN,3376.2080,1210.8780,793.1550,3268.6200
142953,1999/12/31,1999,MDLZ,5890.0000,95.0000,3579.0000,5373.0000
142953,2000/12/31,2000,MDLZ,7152.0000,191.0000,3840.0000,7590.0000
142953,2001/12/31,2001,MDLZ,7006.0000,162.0000,4966.0000,8875.0000
142953,2002/12/31,2002,MDLZ,7456.0000,215.0000,6287.0000,7169.0000
142953,2003/12/31,2003,MDLZ,8124.0000,514.0000,5973.0000,7861.0000
142953,2004/12/31,2004,MDLZ,9722.0000,282.0000,5315.0000,9078.0000
142953,2005/12/31,2005,MDLZ,8153.0000,316.0000,5210.0000,8724.0000
142953,2006/12/31,2006,MDLZ,8254.0000,239.0000,5255.0000,10473.0000
142953,2007/12/31,2007,MDLZ,10737.0000,567.0000,4908.0000,17086.0000
142953,2008/12/31,2008,MDLZ,11366.0000,1244.0000,5130.0000,11044.0000
142953,2009/12/31,2009,MDLZ,12454.0000,2101.0000,5874.0000,11491.0000
142953,2010/12/31,2010,MDLZ,16221.0000,2481.0000,6790.0000,15660.0000
142953,2011/12/31,2011,MDLZ,16202.0000,1974.0000,7131.0000,18445.0000
142953,2012/12/31,2012,MDLZ,15622.0000,4475.0000,4268.0000,14873.0000
142953,2013/12/31,2013,MDLZ,13216.0000,2664.0000,4216.0000,14396.0000
142953,2014/12/31,2014,MDLZ,11750.0000,1631.0000,4417.0000,14007.0000
142953,2015/12/31,2015,MDLZ,8958.0000,1870.0000,4157.0000,10922.0000
142953,2016/12/31,2016,MDLZ,8480.0000,1741.0000,3864.0000,14417.0000
142953,2017/12/31,2017,MDLZ,7520.0000,761.0000,4155.0000,15793.0000
142953,2018/12/31,2018,MDLZ,7604.0000,1100.0000,4466.0000,16737.0000
143356,1999/12/31,1999,PRU,,6427.0000,1599.0000,
143356,2000/12/31,2000,PRU,,7676.0000,1079.0000,
143356,2001/12/31,2001,PRU,,18536.0000,1008.0000,
143356,2002/12/31,2002,PRU,,9898.0000,468.0000,
143356,2003/12/31,2003,PRU,,7949.0000,2787.0000,
143356,2004/12/31,2004,PRU,,8072.0000,3764.0000,
143356,2005/12/31,2005,PRU,,7799.0000,5237.0000,
143356,2006/12/31,2006,PRU,,8589.0000,5410.0000,
143356,2007/12/31,2007,PRU,,11060.0000,6010.0000,
143356,2008/12/31,2008,PRU,,15028.0000,601.0000,
143356,2009/12/31,2009,PRU,,13164.0000,2969.0000,
143356,2010/12/31,2010,PRU,,12915.0000,5687.0000,
143356,2011/12/31,2011,PRU,,14251.0000,6357.0000,
143356,2012/12/31,2012,PRU,,18100.0000,2205.0000,
143356,2013/12/31,2013,PRU,,11439.0000,-220.0000,
143356,2014/12/31,2014,PRU,,14918.0000,3740.0000,
143356,2015/12/31,2015,PRU,,17612.0000,9236.0000,
143356,2016/12/31,2016,PRU,,14127.0000,7123.0000,
143356,2017/12/31,2017,PRU,,14490.0000,7844.0000,
143356,2018/12/31,2018,PRU,,15353.0000,6240.0000,
143357,1999/08/31,1999,ACN,3192.8990,1110.5920,2031.6940,2279.5020
143357,2000/08/31,2000,ACN,3999.2850,1270.5160,2086.1190,2983.9790
143357,2001/08/31,2001,ACN,4579.6370,1880.0830,2511.4810,4178.8200
143357,2002/08/31,2002,ACN,4061.0880,1316.9760,1495.9750,3327.0620
143357,2003/08/31,2003,ACN,5037.2110,2332.1610,1551.2350,3351.0960
143357,2004/08/31,2004,ACN,6096.3890,2552.9580,1787.5170,4412.9840
143357,2005/08/31,2005,ACN,6685.2670,2483.9900,2021.9810,4862.3890
143357,2006/08/31,2006,ACN,7353.8210,3066.9880,2135.0930,5816.4820
143357,2007/08/31,2007,ACN,7971.1780,3314.3960,2518.9850,6962.6160
143357,2008/08/31,2008,ACN,9159.1280,3602.7600,3034.4540,6847.8780
143357,2009/08/31,2009,ACN,8990.5140,4541.6620,2893.1380,6151.3810
143357,2010/08/31,2010,ACN,9563.6250,4838.2920,2924.3830,6567.6040
143357,2011/08/31,2011,ACN,11471.1830,5701.0780,3471.9770,7906.5890
143357,2012/08/31,2012,ACN,12587.9310,6640.5260,3873.2390,8109.2050
143357,2013/08/31,2013,ACN,11844.1780,5631.8850,4066.6380,8160.9900
143357,2014/08/31,2014,ACN,11904.4420,4921.3050,4282.4970,8158.0790
143357,2015/08/31,2015,ACN,11579.3940,4360.7660,4500.2510,8532.1990
143357,2016/08/31,2016,ACN,11976.2220,4905.6090,4810.4450,8878.9240
143357,2017/08/31,2017,ACN,12097.2890,4126.8600,5142.4020,9824.2790
143357,2018/08/31,2018,ACN,13585.5590,5015.7020,5841.0410,10151.7510
143974,1999/12/31,1999,ADS,370.6180,56.5460,2.4550,322.7870
143974,2000/12/31,2000,ADS,523.7750,116.9410,24.9650,491.8380
143974,2001/12/31,2001,ADS,463.5030,117.5350,54.2230,429.7290
143974,2002/12/31,2002,ADS,388.9400,30.4390,80.6480,427.4300
143974,2003/12/31,2003,ADS,582.8520,67.7450,133.3890,490.4000
143974,2004/12/31,2004,ADS,617.3460,84.4090,172.0990,560.6190
143974,2005/12/31,2005,ADS,1042.4530,143.2130,236.6080,1048.5710
143974,2006/12/31,2006,ADS,1309.9750,180.0750,347.2670,877.7200
143974,2007/12/31,2007,ADS,1453.0410,265.8390,412.6300,1325.7240
143974,2008/12/31,2008,ADS,1939.0600,156.9110,464.6060,1949.3520
143974,2009/12/31,2009,ADS,2359.5050,213.3780,385.0940,2130.0120
143974,2010/12/31,2010,ADS,6129.5350,139.1140,629.2200,3862.1880
143974,2011/12/31,2011,ADS,6606.9670,216.2130,812.6800,3855.1710
143974,2012/12/31,2012,ADS,9132.1430,893.3520,974.3640,5032.7770
143974,2013/12/31,2013,ADS,10400.8420,969.8220,1098.9120,4512.4980
143974,2014/12/31,2014,ADS,13814.7760,1077.1520,1204.4110,6305.4830
143974,2015/12/31,2015,ADS,16250.4170,1168.0370,1326.4230,6405.5590
143974,2016/12/31,2016,ADS,19589.3000,1859.2000,1507.2000,9229.5000
143974,2017/12/31,2017,ADS,24705.6000,4190.0000,1637.6000,10146.7000
143974,2018/12/31,2018,ADS,24711.7000,3863.1000,1894.3000,11484.0000
144009,1999/12/31,1999,WLTW,5219.0000,80.0000,32.0000,5211.0000
144009,2000/12/31,2000,WLTW,5890.0000,88.0000,171.0000,5883.0000
144009,2001/12/31,2001,WLTW,7249.0000,128.0000,144.0000,7242.0000
144009,2002/12/31,2002,WLTW,,211.0000,406.0000,
144009,2003/12/31,2003,WLTW,,364.0000,609.0000,
144009,2004/12/31,2004,WLTW,,351.0000,655.0000,
144009,2005/12/31,2005,WLTW,,193.0000,489.0000,
144009,2006/12/31,2006,WLTW,,288.0000,552.0000,
144009,2007/12/31,2007,WLTW,,200.0000,604.0000,
144009,2008/12/31,2008,WLTW,,176.0000,594.0000,
144009,2009/12/31,2009,WLTW,,191.0000,700.0000,
144009,2010/12/31,2010,WLTW,11100.0000,316.0000,767.0000,10309.0000
144009,2011/12/31,2011,WLTW,10987.0000,436.0000,834.0000,9996.0000
144009,2012/12/31,2012,WLTW,10898.0000,500.0000,739.0000,10194.0000
144009,2013/12/31,2013,WLTW,10461.0000,796.0000,741.0000,9474.0000
144009,2014/12/31,2014,WLTW,10853.0000,635.0000,683.0000,10232.0000
144009,2015/12/31,2015,WLTW,12503.0000,532.0000,707.0000,12801.0000
144009,2016/12/31,2016,WLTW,13792.0000,870.0000,930.0000,13370.0000
144009,2017/12/31,2017,WLTW,15861.0000,1030.0000,1181.0000,14755.0000
144009,2018/12/31,2018,WLTW,16420.0000,1033.0000,1011.0000,15301.0000
144559,1999/12/31,1999,ZBH,430.0000,0.0000,231.0000,215.0000
144559,2000/12/31,2000,ZBH,419.0000,0.0000,285.0000,336.0000
144559,2001/12/31,2001,ZBH,508.6000,18.4000,321.3000,373.1000
144559,2002/12/31,2002,ZBH,612.4000,15.7000,400.9000,400.8000
144559,2003/12/31,2003,ZBH,1338.7000,77.5000,584.2000,645.3000
144559,2004/12/31,2004,ZBH,1560.9000,154.6000,903.7000,701.0000
144559,2005/12/31,2005,ZBH,1575.6000,233.2000,1110.1000,606.9000
144559,2006/12/31,2006,ZBH,1746.2000,265.7000,1171.3000,628.2000
144559,2007/12/31,2007,ZBH,2082.7000,463.9000,1322.8000,748.6000
144559,2008/12/31,2008,ZBH,2178.6000,212.6000,1234.5000,771.1000
144559,2009/12/31,2009,ZBH,2738.0000,691.7000,1182.5000,690.7000
144559,2010/12/31,2010,ZBH,3009.7000,668.9000,1231.8000,702.5000
144559,2011/12/31,2011,ZBH,3276.6000,768.3000,1268.5000,867.1000
144559,2012/12/31,2012,ZBH,3708.7000,884.3000,1318.6000,866.0000
144559,2013/12/31,2013,ZBH,4197.7000,1080.6000,1369.8000,1031.6000
144559,2014/12/31,2014,ZBH,4289.0000,1083.3000,1433.9000,1038.0000
144559,2015/12/31,2015,ZBH,5862.9000,1459.3000,1655.6000,1617.9000
144559,2016/12/31,2016,ZBH,4663.6000,634.1000,1906.8000,2381.5000
144559,2017/12/31,2017,ZBH,4515.3000,524.4000,1830.6000,3020.2000
144559,2018/12/31,2018,ZBH,4427.4000,542.8000,1424.7000,2421.3000
145046,1999/12/31,1999,ANTM,3805.4000,204.4000,247.2000,2237.0000
145046,2000/12/31,2000,ANTM,4612.8000,203.3000,384.5000,2807.5000
145046,2001/12/31,2001,ANTM,5299.9000,406.4000,587.4000,2962.6000
145046,2002/12/31,2002,ANTM,7876.5000,694.9000,905.4000,4448.9000
145046,2003/12/31,2003,ANTM,8865.0000,464.5000,1327.4000,4771.5000
145046,2004/12/31,2004,ANTM,19357.5000,1457.2000,1793.2000,11570.6000
145046,2005/12/31,2005,ANTM,25944.8000,2740.2000,4219.5000,14857.2000
145046,2006/12/31,2006,ANTM,11806.7000,2602.1000,5317.9000,15323.4000
145046,2007/12/31,2007,ANTM,13031.8000,2767.9000,5705.8000,14388.2000
145046,2008/12/31,2008,ANTM,12130.0000,2183.9000,3733.6000,15020.3000
145046,2009/12/31,2009,ANTM,28070.7000,4816.1000,4492.2000,14673.7000
145046,2010/12/31,2010,ANTM,26140.8000,1788.8000,4834.3000,14009.5000
145046,2011/12/31,2011,ANTM,27097.4000,2201.6000,4388.2000,15825.7000
145046,2012/12/31,2012,ANTM,28268.4000,2484.6000,4573.7000,15836.9000
145046,2013/12/31,2013,ANTM,29745.8000,1582.1000,4613.2000,16351.5000
145046,2014/12/31,2014,ANTM,32228.9000,2151.7000,5049.9000,18753.4000
145046,2015/12/31,2015,ANTM,30862.1000,2113.5000,5274.7000,19092.6000
145046,2016/12/31,2016,ANTM,34314.9000,4075.3000,5278.4000,21294.4000
145046,2017/12/31,2017,ANTM,36262.8000,3608.9000,5354.0000,23356.0000
145046,2018/12/31,2018,ANTM,34321.0000,3934.0000,5832.0000,21965.0000
145552,1999/12/31,1999,CNC,38.9780,22.5320,-6.6120,46.1880
145552,2000/12/31,2000,CNC,46.7160,19.0230,6.5200,51.9730
145552,2001/12/31,2001,CNC,102.0470,88.8670,18.4720,67.2770
145552,2002/12/31,2002,CNC,93.0890,59.6560,31.6060,101.9290
145552,2003/12/31,2003,CNC,110.3010,64.3460,46.9270,128.7860
145552,2004/12/31,2004,CNC,224.2920,84.1050,64.5360,202.1590
145552,2005/12/31,2005,CNC,272.6050,147.3580,79.1910,214.6510
145552,2006/12/31,2006,CNC,451.8210,271.0470,65.5620,387.9510
145552,2007/12/31,2007,CNC,446.3390,268.5840,63.4850,486.8000
145552,2008/12/31,2008,CNC,666.3430,370.9990,131.5610,640.9780
145552,2009/12/31,2009,CNC,616.1340,400.9510,138.1350,715.9080
145552,2010/12/31,2010,CNC,656.8210,433.9140,157.0690,765.2460
145552,2011/12/31,2011,CNC,940.0100,573.6980,190.3240,837.6130
145552,2012/12/31,2012,CNC,1373.6020,843.9520,0.9120,1197.0900
145552,2013/12/31,2013,CNC,1800.1730,974.3040,277.4170,1559.1210
145552,2014/12/31,2014,CNC,3034.0000,1610.0000,464.0000,2900.0000
145552,2015/12/31,2015,CNC,3605.0000,1760.0000,726.0000,3629.0000
